secs	accel
8524.300000	1.377197
8531.200000	-0.551270
8534.600000	0.119629
8537.200000	-0.999939
8537.700000	-0.999939
8538.100000	-0.999939
8545.400000	-0.999939
8556.100000	1.353271
8568.400000	-0.091309
8571.100000	-0.864746
8571.500000	-0.999939
8581.300000	-0.999939
8598.900000	1.324463
8612.200000	-0.999939
8620.500000	-0.999939
8631.800000	1.341309
8656.900000	-0.999939
8673.400000	1.292969
8686.900000	-0.999939
8696.000000	-0.999939
8706.700000	1.441895
8721.800000	-0.999939
8733.100000	-0.999939
8750.700000	1.263916
8764.000000	-0.999939
8772.500000	-0.999939
8785.800000	1.333740
8799.100000	0.785400
8799.800000	-0.999939
8810.200000	-0.999939
8827.300000	1.210205
8842.000000	-0.999939
8842.400000	-0.999939
8842.900000	-0.999939
8843.300000	-0.999939
8850.200000	-0.999939
8863.000000	1.343018
8878.700000	-0.999939
8890.000000	-0.999939
8900.400000	1.176758
8917.500000	0.082275
8921.100000	-0.999939
8930.200000	-0.999939
8942.900000	1.230225
8958.400000	-0.252686
8958.900000	-0.999939
8959.300000	-0.999939
8970.300000	-0.999939
8986.200000	1.158203
8995.800000	0.001221
8996.400000	0.028320
8997.500000	-0.049561
8998.900000	0.110840
9001.100000	-0.999939
9001.500000	1.385010
9010.600000	-0.999939
9023.800000	1.215820
9050.900000	-0.999939
9065.300000	1.160400
9084.100000	-0.999939
9093.000000	-0.999939
9107.000000	1.119629
9120.500000	-0.323486
9121.000000	-0.999939
9121.400000	-0.999939
9132.800000	-0.999939
9146.700000	1.218994
9165.200000	-0.999939
9175.300000	-0.999939
9188.100000	1.251221
9201.600000	0.645752
9202.100000	-0.108154
9213.900000	-0.999939
9226.800000	1.146729
9241.600000	0.168457
9245.200000	-0.999939
9254.800000	-0.999939
9268.800000	1.293945
9282.800000	-0.410156
9283.700000	-0.999939
9294.800000	-0.999939
9309.000000	1.238037
9326.200000	-0.848145
9326.600000	-0.999939
9336.400000	-0.999939
9349.800000	1.256592
9364.600000	-0.999939
9365.300000	-0.726074
9376.900000	-0.999939
9390.400000	1.264648
9408.000000	-0.562500
9408.400000	-0.999939
9408.900000	-0.999939
9418.400000	-0.999939
9432.400000	1.185547
9448.400000	-0.690918
9460.600000	-0.999939
9474.300000	1.222168
9492.000000	-0.485840
9492.400000	-0.999939
9502.900000	-0.999939
9516.900000	1.283936
9530.200000	-0.105225
9530.600000	-0.993896
9542.700000	-0.999939
9555.700000	1.130859
9569.800000	-0.015137
9570.200000	-0.075439
9570.900000	0.120361
9571.400000	-0.021240
9574.500000	-0.999939
9574.900000	-0.999939
9583.100000	-0.999939
9596.900000	1.287598
9610.200000	-0.161621
9610.600000	-0.999939
9611.100000	-0.999939
9621.800000	-0.999939
9635.800000	1.245605
9645.800000	-0.107422
9648.700000	0.028809
9649.100000	0.015381
9649.500000	-0.072021
9650.000000	0.243164
9652.600000	-0.999939
9661.700000	-0.999939
9674.200000	1.313965
9699.800000	-0.999939
9716.700000	1.381592
9722.200000	-0.055664
9729.800000	-0.999939
9730.400000	-0.999939
9730.900000	-0.999939
9738.000000	-0.999939
9749.800000	1.316162
9762.900000	-0.302734
9775.000000	-0.999939
9792.800000	1.283691
9805.200000	-0.999939
9805.600000	-0.999939
9806.100000	-0.999939
9813.400000	-0.999939
9825.600000	1.384521
9839.000000	-0.276611
9850.500000	-0.999939
9867.600000	1.315918
9879.700000	-0.999939
9881.500000	-0.999939
9881.900000	-0.999939
9887.900000	-0.999939
9898.800000	1.356201
9913.000000	0.026855
9913.500000	0.366211
9913.900000	0.046143
9924.600000	-0.999939
9940.300000	1.484619
9960.300000	-0.999939
9971.500000	1.365723
9983.200000	-0.006348
9983.700000	0.010498
9996.100000	-0.999939
10012.500000	1.458496
10025.400000	-0.999939
10025.900000	-0.999939
10026.300000	0.041260
10032.800000	-0.999939
10043.900000	1.431641
10056.800000	-0.041748
10068.600000	-0.999939
10084.900000	1.356445
10106.900000	-0.999939
10117.500000	1.497559
10126.400000	-0.100342
10127.500000	0.031250
10129.800000	0.105469
10130.200000	-0.016357
10130.700000	0.322266
10132.700000	-0.705322
10133.100000	-0.999939
10133.500000	-0.999939
10142.900000	-0.999939
10158.600000	1.378906
10172.600000	-0.999939
10173.700000	-0.999939
10174.200000	-0.999939
10174.900000	-0.999939
10181.500000	-0.999939
10192.700000	1.380127
10207.800000	-0.682129
10208.200000	-0.999939
10208.600000	-0.999939
10218.300000	-0.999939
10229.800000	1.254150
10242.200000	-0.036377
10243.300000	0.009766
10243.800000	-0.031250
10244.900000	-0.179688
10248.900000	-0.999939
10256.900000	-0.999939
10268.200000	1.367432
10283.600000	-0.999939
10293.100000	-0.999939
10305.800000	1.190918
10318.900000	-0.033203
10319.300000	0.016113
10319.800000	-0.012451
10320.400000	-0.053467
10320.900000	0.010742
10324.600000	-0.999939
10325.500000	-0.999939
10333.300000	-0.999939
10346.000000	1.384033
10361.300000	-0.812744
10361.800000	-0.999939
10371.700000	-0.999939
10384.500000	1.190918
10398.800000	-0.077881
10402.500000	-0.999939
10411.400000	-0.999939
10424.500000	1.275879
10439.600000	-0.999939
10440.100000	-0.999939
10449.900000	-0.999939
10464.500000	1.168701
10488.400000	-0.999939
10501.300000	1.259766
10514.000000	-0.043701
10516.100000	-0.709473
10526.900000	-0.999939
10543.600000	1.301514
10565.800000	-0.999939
10576.500000	1.324707
10592.700000	-0.911865
10593.100000	-0.999939
10602.400000	-0.999939
10615.100000	1.139404
10632.200000	-0.991943
10640.400000	-0.999939
10653.300000	1.268555
10667.600000	-0.530273
10678.800000	-0.999939
10695.900000	1.262695
10703.300000	0.016113
10703.700000	-0.008301
10704.100000	0.004883
10704.600000	-0.046631
10717.500000	-0.999939
10729.500000	1.355225
10745.200000	-0.999939
10746.100000	-0.999939
10746.600000	-0.999939
10755.200000	-0.999939
10772.800000	1.243408
10786.100000	-0.999939
10786.600000	-0.999939
10787.000000	-0.999939
10794.100000	-0.999939
10805.400000	1.317627
10821.400000	-0.999939
10831.300000	-0.999939
10846.900000	1.310303
10860.900000	-0.999939
10868.900000	-0.999939
10880.200000	1.330078
10891.500000	0.066406
10892.700000	0.024170
10895.500000	-0.999939
10905.100000	-0.999939
10922.800000	1.334961
10944.400000	-0.999939
10955.700000	1.373535
10970.200000	-0.497559
10980.800000	-0.999939
10995.400000	1.308594
11018.300000	-0.999939
11029.600000	1.372314
11054.800000	-0.999939
11067.200000	1.308594
11085.200000	-0.999939
11092.800000	-0.999939
11104.100000	1.376465
11113.000000	-0.132324
11114.400000	-0.054199
11116.200000	0.305664
11117.100000	0.754639
11117.600000	0.302734
11118.000000	0.125000
11128.400000	-0.999939
11140.400000	1.215088
11158.400000	-0.999939
11158.900000	1.897705
11159.300000	-0.999939
11166.000000	-0.999939
11176.600000	1.566162
11186.400000	-0.043457
11188.200000	0.331787
11190.600000	0.650146
11191.100000	0.012695
11202.200000	-0.999939
11219.100000	1.285400
11240.200000	-0.999939
11249.500000	1.490234
11259.000000	-0.352783
11261.000000	0.127930
11261.500000	-0.057861
11263.700000	0.667725
11264.100000	0.539307
11274.500000	-0.999939
11289.800000	1.606689
11302.400000	-0.999939
11302.900000	-0.999939
11303.300000	-0.999939
11310.000000	-0.999939
11319.100000	1.393555
11344.900000	-0.999939
11360.600000	1.440186
11374.000000	-0.999939
11374.400000	-0.999939
11380.900000	-0.999939
11390.900000	1.473389
11399.100000	-0.029785
11402.000000	0.237549
11415.400000	-0.999939
11431.300000	1.390869
11443.800000	-0.999939
11444.400000	-0.999939
11450.900000	-0.999939
11461.300000	1.534424
11470.200000	-0.043457
11471.800000	0.117920
11472.700000	0.121826
11473.600000	-0.166748
11474.900000	0.252686
11476.200000	-0.999939
11485.600000	-0.999939
11501.100000	1.518799
11515.100000	-0.999939
11515.800000	-0.999939
11522.200000	-0.999939
11531.800000	1.462158
11547.300000	-0.683594
11548.000000	-0.999939
11556.600000	-0.999939
11573.000000	1.456299
11585.400000	-0.999939
11586.500000	-0.999939
11592.500000	-0.999939
11602.800000	1.420898
11618.500000	-0.999939
11619.000000	0.145264
11627.400000	-0.999939
11636.300000	1.256836
11665.200000	-0.999939
11675.300000	1.336426
11701.000000	-0.999939
11717.000000	1.405518
11731.500000	-0.999939
11732.600000	-0.999939
11737.900000	-0.999939
11749.900000	1.333740
11774.800000	-0.999939
11791.500000	1.260742
11812.400000	-0.999939
11824.400000	1.321533
11849.500000	-0.999939
11867.200000	1.315186
11873.100000	-0.111816
11875.200000	0.008057
11875.600000	-0.026123
11876.000000	-0.033203
11888.200000	-0.999939
11900.700000	1.312256
11914.000000	0.194092
11925.800000	-0.999939
11942.400000	1.297607
11956.400000	-0.999939
11956.900000	-0.999939
11964.200000	-0.999939
11976.000000	1.322754
11986.900000	-0.138184
11988.200000	0.029785
11989.100000	-0.594238
11989.500000	-0.356934
11990.000000	-0.354248
11990.400000	-0.999939
12000.400000	-0.999939
12017.800000	1.198486
12031.600000	-0.999939
12039.400000	-0.999939
12051.900000	1.332031
12068.800000	-0.999939
12077.400000	-0.999939
12089.600000	1.247803
12106.800000	-0.999939
12115.900000	-0.999939
12124.800000	1.607178
12131.600000	-0.817627
12134.300000	-0.648682
12134.800000	-0.076416
12135.200000	-0.268066
12135.900000	0.627197
12138.800000	-0.653564
12139.200000	-0.592529
12142.800000	-0.441650
12157.600000	1.207520
12164.800000	-0.999939
12165.700000	-0.999939
12172.100000	-0.999939
12189.000000	2.449951
12189.500000	1.636963
12190.300000	0.867432
12191.200000	-0.247803
12192.100000	-0.943604
12204.800000	1.490967
12217.000000	-0.333252
12219.900000	0.483643
12227.000000	-0.999939
12234.100000	-0.999939
12244.500000	1.088135
12250.300000	-0.047119
12251.200000	0.030273
12252.600000	0.150391
12265.400000	1.352783
12277.200000	-0.197998
12280.400000	0.162354
12292.600000	-0.999939
12301.400000	0.149170
12303.400000	0.080811
12306.700000	0.914062
12312.800000	0.085938
12313.200000	-0.096191
12313.900000	0.004150
12322.600000	1.239990
12339.400000	-0.463379
12342.500000	0.056885
12360.100000	-0.999939
12363.400000	0.036377
12365.200000	-0.117188
12368.500000	0.906250
12375.400000	-0.058105
12376.300000	0.077881
12385.400000	1.292969
12401.900000	-0.589600
12404.300000	-0.032715
12405.000000	-0.002930
12405.600000	0.091797
12422.800000	-0.999939
12447.200000	1.308350
12465.000000	-0.567627
12480.200000	-0.999939
12518.600000	1.316895
12526.900000	-0.526855
12528.900000	0.042725
12529.500000	0.062256
12548.000000	-0.999939
12554.200000	0.704102
12559.500000	0.436523
12560.000000	0.155762
12580.000000	1.338135
12588.300000	-0.428955
12591.300000	0.234375
12609.100000	-0.999939
12616.200000	0.818604
12620.100000	-0.121582
12621.200000	-0.999939
12621.600000	-0.291748
12622.100000	0.163574
12631.400000	1.445557
12647.100000	-0.423828
12649.100000	0.195801
12650.200000	-0.130615
12651.100000	0.236084
12667.100000	-0.999939
12678.000000	0.983887
12678.500000	0.533936
12678.900000	0.559326
12679.400000	0.416260
12698.700000	1.515137
12706.200000	-0.544434
12709.100000	0.073242
12725.300000	-0.999939
12730.400000	0.724609
12734.200000	-0.206787
12734.900000	0.025635
12756.200000	1.719971
12770.100000	-0.999939
12780.800000	-0.999939
12810.300000	1.525146
12835.400000	-0.999939
12836.100000	-0.519531
12836.600000	-0.466064
12861.700000	1.930420
12866.100000	-0.459961
12867.400000	0.119629
12869.700000	0.220703
12883.900000	-0.999939
12890.600000	1.104248
12894.800000	0.379639
12895.500000	-0.434326
12896.100000	-0.254150
12896.600000	-0.138428
12905.000000	1.575684
12927.700000	0.305664
12942.400000	-0.999939
12951.600000	0.803711
12955.800000	1.320557
12975.800000	1.452637
13004.900000	-0.999939
13037.100000	1.464600
13061.500000	-0.999939
13073.900000	0.634766
13075.700000	0.687256
13098.600000	1.455322
13122.300000	-0.999939
13148.800000	1.447754
13173.400000	-0.999939
13185.900000	-0.999939
13195.600000	0.744629
13201.000000	0.733154
13202.300000	0.221191
13212.300000	1.358643
13229.600000	-0.838623
13232.000000	0.331787
13249.300000	-0.999939
13262.000000	0.979736
13262.900000	0.617920
13272.900000	1.326904
13289.900000	-0.246826
13291.400000	-0.042969
13309.700000	-0.999939
13320.100000	0.679932
13322.500000	0.983887
13333.400000	1.436768
13369.500000	-0.999939
13404.300000	1.454834
13431.200000	-0.999939
13465.000000	1.499756
13492.600000	-0.999939
13503.400000	1.206543
13526.400000	1.612061
13550.300000	-0.999939
13555.600000	-0.027344
13586.900000	1.533936
13609.100000	-0.999939
13619.300000	0.080811
13620.000000	0.341553
13646.000000	1.555420
13654.000000	-0.561768
13672.900000	-0.999939
13677.600000	0.129883
13678.100000	-0.000977
13681.800000	0.431641
13705.100000	1.577393
13711.600000	-0.664062
13714.400000	0.152588
13731.500000	-0.999939
13763.800000	1.781982
13789.800000	-0.999939
13800.000000	1.305420
13800.400000	1.068848
13821.300000	1.794434
13849.800000	-0.999939
13858.000000	0.677734
13880.500000	1.587402
13908.000000	-0.999939
13940.700000	1.642334
13966.900000	-0.999939
13999.100000	1.471436
14008.600000	-0.380859
14010.200000	0.000488
14023.300000	-0.999939
14038.000000	0.910889
14059.300000	1.420654
14084.200000	-0.999939
14118.700000	1.438477
14141.100000	-0.999939
14156.000000	1.014404
14162.900000	-0.009277
14163.300000	0.010986
14164.200000	-0.051758
14165.500000	-0.062500
14178.400000	1.454102
14197.300000	-0.999939
14198.000000	-0.999939
14203.500000	-0.999939
14206.200000	0.042725
14208.900000	-0.762207
14211.500000	-0.184082
14212.000000	-0.000488
14212.400000	1.159424
14226.900000	-0.280029
14228.000000	-0.355713
14228.400000	-0.052002
14232.000000	1.666504
14242.900000	-0.323242
14244.600000	0.048584
14245.100000	-0.028809
14246.200000	-0.018799
14248.900000	0.403076
14268.200000	-0.999939
14269.400000	-0.999939
14276.900000	1.114258
14277.400000	1.009033
14278.000000	1.410400
14278.500000	0.947266
14279.000000	0.721436
14279.900000	1.004395
14289.200000	1.551270
14303.700000	-0.213623
14307.800000	0.341064
14323.600000	-0.999939
14346.900000	1.608154
14382.200000	-0.999939
14393.300000	1.287354
14394.200000	0.642822
14394.700000	0.457764
14416.000000	1.642334
14420.800000	-0.043457
14422.500000	0.461426
14444.300000	-0.999939
14453.200000	1.228760
14453.700000	0.856201
14454.100000	0.846191
14476.300000	1.672607
14502.800000	-0.999939
14536.300000	1.685059
14541.400000	-0.176758
14543.000000	0.017334
14562.800000	-0.999939
14594.400000	1.767578
14620.000000	-0.999939
14624.200000	0.287354
14653.100000	1.596924
14676.000000	-0.999939
14684.100000	0.147217
14690.100000	0.699219
14712.400000	1.622803
14738.800000	-0.999939
14742.300000	-0.265381
14742.800000	-0.349121
14743.600000	-0.483398
14744.100000	-0.174561
14771.600000	1.719727
14779.000000	-0.602539
14796.800000	-0.999939
14830.300000	1.652832
14835.700000	-0.098877
14837.900000	0.261475
14854.100000	-0.999939
14860.100000	-0.068604
14864.800000	0.549805
14890.900000	1.611572
14896.900000	-0.021973
14918.000000	-0.999939
14951.300000	1.505859
14977.100000	-0.999939
14980.500000	0.141113
14982.700000	-0.003906
15008.700000	1.396240
15017.100000	-0.419189
15019.100000	0.160400
15033.200000	-0.999939
15035.400000	-0.999939
15044.300000	1.306152
15063.200000	1.595947
15071.400000	-0.431641
15073.200000	0.430664
15089.700000	-0.999939
15121.600000	1.527588
15149.200000	-0.999939
15181.000000	1.555908
15209.200000	-0.999939
15211.900000	-0.264648
15217.200000	1.733887
15267.700000	-0.999939
15301.400000	1.271973
15310.600000	-0.491943
15313.200000	0.085693
15325.600000	-0.999939
15361.300000	1.318848
15369.800000	-0.173340
15372.400000	-0.094727
15374.900000	0.253174
15392.100000	-0.999939
15404.800000	0.991211
15416.800000	1.435303
15433.600000	-0.676270
15435.900000	0.126221
15441.400000	-0.999939
15452.500000	-0.999939
15455.600000	0.048828
15464.500000	1.469727
15465.000000	0.745361
15465.400000	0.786621
15485.100000	1.413818
15512.000000	-0.999939
15547.100000	1.546631
15574.000000	-0.999939
15577.300000	-0.096680
15582.100000	0.499023
15608.200000	1.631348
15630.300000	-0.999939
15668.200000	1.604492
15694.000000	-0.999939
15728.400000	1.490723
15735.800000	-0.657227
15738.700000	-0.113525
15739.100000	0.004883
15756.200000	-0.999939
15788.100000	1.618164
15795.200000	-0.497070
15798.100000	-0.038330
15798.500000	0.100342
15799.000000	0.055664
15814.800000	-0.999939
15826.100000	1.320068
15826.500000	0.359375
15827.000000	0.849609
15827.400000	0.415283
15846.400000	1.585938
15854.000000	-0.607422
15856.400000	0.109863
15857.300000	-0.098389
15872.900000	-0.999939
15884.300000	0.935791
15884.700000	0.351074
15885.200000	0.504639
15905.600000	1.708740
15933.700000	-0.999939
15966.300000	1.618652
15991.700000	-0.999939
16025.300000	1.563965
16032.600000	-0.999939
16035.100000	0.514648
16050.900000	-0.999939
16080.700000	1.390137
16104.000000	-0.999939
16110.000000	0.854004
16119.500000	1.136963
16120.000000	0.717041
16120.400000	0.633545
16129.300000	1.311523
16160.700000	-0.999939
16171.300000	1.656494
16191.500000	-0.999939
16199.800000	-0.999939
16204.200000	-0.147949
16204.600000	-0.080322
16210.000000	1.301270
16234.600000	-0.999939
16251.900000	1.555176
16263.000000	-0.999939
16263.400000	-0.999939
16271.000000	-0.999939
16288.100000	1.656494
16309.200000	-0.999939
16317.000000	1.518066
16338.400000	-0.999939
16338.900000	-0.999939
16346.400000	-0.999939
16354.700000	1.336670
16385.800000	-0.999939
16394.200000	1.577393
16414.900000	-0.999939
16415.300000	-0.999939
16422.900000	-0.999939
16430.600000	1.375488
16462.400000	-0.999939
16474.400000	1.461426
16499.100000	-0.999939
16515.100000	1.371338
16531.800000	-0.999939
16538.900000	-0.999939
16552.200000	1.451660
16577.300000	-0.999939
16585.100000	1.410889
16609.300000	-0.999939
16610.200000	-0.999939
16618.000000	-0.999939
16631.500000	1.510742
16656.200000	-0.999939
16664.900000	1.317383
16687.900000	-0.999939
16688.300000	0.608154
16695.400000	-0.999939
16703.400000	1.506348
16724.100000	-0.999939
16724.500000	-0.999939
16725.200000	-0.999939
16731.400000	-0.999939
16748.300000	1.497070
16762.500000	-0.999939
16763.000000	-0.999939
16763.400000	-0.999939
16769.600000	-0.999939
16777.400000	1.510498
16805.100000	-0.999939
16813.300000	1.329346
16844.700000	-0.999939
16855.900000	1.434570
16880.600000	-0.999939
16898.200000	1.418457
16920.600000	-0.999939
16930.100000	1.541992
16949.700000	-0.999939
16950.100000	2.601318
16950.600000	-0.999939
16958.300000	-0.999939
16974.000000	1.410889
16988.400000	-0.999939
16989.400000	-0.999939
16997.800000	-0.999939
17005.100000	1.490479
17026.200000	-0.999939
17026.700000	-0.605957
17027.100000	-0.999939
17034.200000	-0.999939
17042.200000	1.377441
17074.900000	-0.999939
17084.000000	1.532227
17105.800000	-0.999939
17106.200000	-0.999939
17114.000000	-0.999939
17123.200000	1.350830
17155.200000	-0.999939
17168.300000	1.520752
17186.100000	-0.999939
17187.500000	-0.999939
17195.700000	-0.999939
17213.900000	1.345703
17230.600000	-0.999939
17241.000000	-0.999939
17257.700000	1.371338
17273.700000	-0.287109
17274.200000	-0.999939
17274.600000	-0.999939
17275.100000	-0.999939
17286.000000	-0.999939
17306.500000	0.905273
17323.300000	0.189941
17324.200000	0.097656
17324.700000	0.029541
17325.100000	-0.034668
17325.600000	-0.171631
17333.600000	-0.724609
17363.300000	0.425293
17392.500000	-0.197754
17420.400000	0.303955
17429.600000	-0.057373
17441.100000	-0.204590
17468.900000	0.225830
17476.600000	-0.008301
17477.100000	0.027100
17485.200000	-0.104492
17522.000000	0.230713
17528.600000	0.014160
17534.400000	-0.186523
17576.300000	0.134766
17583.800000	0.011475
17590.300000	-0.081299
17596.600000	0.031494
17597.700000	0.010498
17598.300000	-0.002441
17600.800000	0.028076
17601.400000	0.011475
17602.100000	-0.004395
17602.500000	0.000977
17603.200000	-0.015869
17604.500000	-0.028320
17605.200000	-0.025391
17607.200000	0.048340
17624.500000	0.073486
17629.400000	0.048828
17633.000000	-0.009277
17633.600000	0.010010
17634.100000	-0.013672
17634.700000	0.025879
17635.800000	0.033936
17639.400000	-0.042236
17640.100000	0.040283
17640.500000	-0.025391
17641.200000	0.020020
17647.000000	-0.047119
17647.600000	0.076904
17648.700000	0.070557
17662.100000	0.069092
17670.500000	0.005615
17670.900000	-0.036377
17671.400000	0.027588
17672.000000	-0.035645
17672.700000	0.006348
17673.300000	0.001953
17674.000000	0.031494
17674.900000	-0.027344
17675.300000	0.054932
17678.900000	0.053711
17689.400000	0.036133
17695.600000	-0.005371
17696.000000	0.011230
17696.400000	-0.000977
17696.900000	0.016846
17698.000000	0.030762
17700.400000	0.031250
17701.300000	0.037354
17703.800000	0.041748
17714.400000	0.051758
17714.900000	-0.015869
17715.500000	0.009277
17717.100000	-0.015137
17718.700000	0.011230
17719.100000	-0.016846
17719.500000	0.025879
17723.400000	0.003662
17723.800000	0.039307
17724.300000	-0.005127
17725.600000	0.027832
17726.300000	-0.007568
17726.700000	0.013184
17727.200000	0.011719
17728.100000	0.014893
17732.300000	0.036133
17740.400000	0.050537
17755.100000	0.009033
17756.600000	0.008057
17757.100000	-0.006104
17757.800000	-0.000488
17758.400000	0.007568
17758.900000	0.000244
17759.300000	-0.002930
17760.000000	-0.007324
17762.900000	0.030029
17770.000000	-0.004150
17770.400000	0.002197
17771.300000	-0.018066
17774.200000	0.057617
17793.100000	-0.005127
17793.500000	0.012451
17794.200000	0.011230
17800.900000	0.059326
17802.900000	-0.010742
17804.200000	0.030762
17806.400000	0.007080
17807.100000	-0.002930
17807.500000	0.001465
17808.000000	0.001709
17808.400000	0.004395
17817.300000	0.061768
17829.100000	0.050049
17842.300000	0.025879
17848.500000	0.006348
17849.000000	-0.005127
17849.900000	0.003662
17851.000000	0.016602
17852.300000	0.004150
17853.000000	-0.008545
17870.300000	0.100342
17871.400000	0.050781
17883.300000	-0.024658
17887.300000	0.002930
17887.800000	-0.004150
17888.200000	-0.001221
17888.700000	-0.006348
17889.800000	-0.011230
17890.400000	-0.000488
17890.900000	-0.007080
17894.000000	0.028320
17900.200000	-0.009521
17901.300000	-0.012207
17904.000000	0.052490
17929.700000	0.010742
17931.500000	0.007080
17932.600000	-0.000488
17933.000000	-0.008057
17933.500000	-0.013916
17933.900000	-0.004395
17940.400000	0.021240
17941.900000	0.005127
17945.900000	-0.029297
17948.800000	0.052979
17971.200000	0.049561
17980.500000	0.046631
17990.800000	0.007080
18004.600000	0.052734
18018.100000	-0.001465
18018.800000	0.019043
18019.400000	0.006592
18020.500000	-0.012695
18021.900000	-0.009277
18026.200000	0.028320
18032.200000	0.005859
18032.900000	0.004150
18034.200000	-0.009277
18036.400000	0.059326
18039.800000	0.009766
18040.200000	0.004395
18040.900000	0.037354
18041.300000	-0.005859
18041.800000	0.022217
18042.900000	0.020996
18054.400000	0.047119
18064.200000	0.009033
18066.000000	-0.004639
18066.700000	0.010742
18067.300000	-0.001709
18068.400000	0.026855
18071.800000	-0.002197
18074.200000	0.022461
18077.300000	-0.020752
18090.800000	0.041260
18111.200000	0.036133
18116.100000	-0.000977
18116.500000	0.015625
18117.400000	0.020020
18119.600000	0.020752
18120.300000	-0.023438
18121.000000	-0.000488
18122.100000	-0.008057
18122.700000	0.003662
18125.000000	0.052490
18127.800000	0.037598
18128.700000	-0.000977
18133.800000	0.049805
18139.100000	0.055908
18146.200000	0.046143
18147.100000	0.059570
18147.800000	-0.001953
18149.100000	0.022217
18149.800000	0.029297
18150.600000	-0.003662
18152.900000	0.021973
18153.300000	-0.009033
18153.800000	0.028076
18154.400000	-0.000977
18157.300000	0.027588
18160.400000	0.039062
18161.300000	0.026855
18162.600000	-0.002197
18163.100000	0.015625
18163.500000	-0.036377
18165.500000	0.012207
18166.000000	-0.010986
18167.500000	-0.051270
18174.100000	0.074951
18181.000000	0.035400
18185.700000	0.076416
18189.100000	-0.014160
18189.900000	-0.000732
18193.500000	0.102051
18201.700000	0.007324
18202.100000	-0.003174
18215.000000	0.072266
18215.900000	0.026123
18218.300000	0.053711
18219.400000	0.038086
18223.000000	0.033447
18223.900000	0.034912
18224.500000	-0.003418
18225.000000	0.018799
18227.000000	-0.017334
18227.900000	0.004883
18229.400000	-0.010498
18230.100000	-0.007324
18231.200000	-0.021484
18231.900000	0.013184
18232.300000	-0.006836
18233.400000	0.007568
18235.200000	0.020264
18235.900000	-0.002930
18236.300000	0.016602
18239.900000	0.016357
18240.500000	-0.010986
18248.500000	0.039307
18253.400000	0.033691
18256.100000	-0.005859
18256.800000	-0.007080
18259.900000	0.039551
18262.800000	0.015625
18263.400000	0.007568
18264.800000	0.020264
